Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
MSigDB_Hallmark_2020	Oxidative Phosphorylation	29/200	3.529965580688313e-12	1.7649827903441568e-10	0	0	5.5802291115917635	147.14915172663711	NDUFB8;ECHS1;NDUFB6;TIMM9;HCCS;MRPL15;PDHB;MRPL35;HSD17B10;TOMM22;ACAT1;IDH3B;UQCRFS1;CYC1;NDUFA9;CYB5A;PDHA1;NDUFA5;IDH3G;NDUFC2;SDHD;SDHB;VDAC3;ATP5PO;NDUFS3;VDAC2;CYCS;SUCLG1;UQCRC2
MSigDB_Hallmark_2020	Myc Targets V1	28/200	1.9721570147968668e-11	4.930392536992167e-10	0	0	5.347048300536673	131.8010412411832	HDDC2;ODC1;PHB;PPM1G;PSMD8;C1QBP;CYC1;MRPL9;RPS10;NOP56;RANBP1;NCBP2;MRPS18B;UBE2E1;PA2G4;MRPL23;ILF2;EIF2S1;RAD23B;GNL3;TUFM;PSMA4;PSMA1;PSMA2;CLNS1A;VDAC3;RNPS1;MCM5
MSigDB_Hallmark_2020	TNF-alpha Signaling via NF-kB	25/200	2.6611713312957174e-09	4.43528555215953e-08	0	0	4.667638483965015	92.16018553063739	PTGER4;BTG2;CXCL3;TANK;TNF;IFIT2;SNN;PDE4B;IER2;KDM6B;TGIF1;EGR1;EGR2;DUSP2;RIPK2;IL18;PLAUR;KLF4;FOSL2;VEGFA;EHD1;IL1B;IRF1;KLF9;BIRC3
MSigDB_Hallmark_2020	DNA Repair	20/150	3.472580957820652e-08	4.340726197275816e-07	0	0	4.995978726164224	85.80984464763523	GTF2A2;TAF12;POLR3GL;NCBP2;PDE6G;GMPR2;TAF10;ADRM1;SUPT4H1;SNAPC5;BCAM;MPC2;ERCC1;PDE4B;POLR2E;TMED2;EIF1B;ITPA;ADA;POLR2K
MSigDB_Hallmark_2020	Adipogenesis	22/200	2.378985108953816e-07	2.378985108953816e-06	0	0	4.017167626760965	61.26751743107634	ECHS1;CD151;NDUFA5;IDH3G;SQOR;MRPL15;SLC1A5;FAH;TANK;SDHB;COQ5;SULT1A1;ARL4A;REEP5;ALDH2;ATP5PO;NDUFS3;SUCLG1;PPARG;CYC1;DHCR7;DRAM2
MSigDB_Hallmark_2020	Interferon Gamma Response	18/200	4.655062894846629e-05	0.0003879219079038858	0	0	3.1922615199926123	31.842713031626396	SP110;RIPK2;FGL2;IFI30;HIF1A;IFIT2;PSMB9;PLSCR1;HLA-DMA;ARL4A;PSMA2;IRF1;CASP4;STAT4;PDE4B;CD38;HLA-DQA1;HLA-DRB1
MSigDB_Hallmark_2020	Fatty Acid Metabolism	15/158	0.00010792247192585533	0.0007708747994703952	0	0	3.375587623079262	30.83294627037269	CBR1;PDHA1;ECHS1;IDH3G;ODC1;HCCS;SDHD;PDHB;HSD17B11;HSD17B10;HMGCL;IDH3B;SUCLG2;SUCLG1;YWHAH
MSigDB_Hallmark_2020	Inflammatory Response	17/200	0.00015126680414136688	0.0009454175258835428	0	0	2.9932519162357427	26.330036811275157	PTGER4;BTG2;SLC31A2;RIPK2;C5AR1;ADRM1;IL18;PLAUR;HIF1A;RNF144B;RGS1;IL1B;IRF1;PDE4B;CD48;SCN1B;CD55
MSigDB_Hallmark_2020	Myc Targets V2	8/58	0.0003693139720806522	0.0019270242473469273	0	0	5.1139173553719015	40.41970423039268	NOP56;DUSP2;TCOF1;MPHOSPH10;MCM5;PHB;PA2G4;GNL3
MSigDB_Hallmark_2020	Apoptosis	14/161	0.0004492912185783443	0.0019270242473469273	0	0	3.0590666984656965	23.578794479229646	BTG2;SLC20A1;IL18;TNF;CASP9;DDIT3;FEZ1;IL1B;IRF1;CASP4;RARA;VDAC2;CD38;BIRC3
