Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	aerobic electron transport chain (GO:0019646)	6/70	4.398013568908897e-09	1.1633184127234735e-06	0	0	56.52556818181818	1087.6713624060499	NDUFB8;NDUFA13;NDUFA11;NDUFC2;NDUFB1;UQCR11
GO_Biological_Process_2021	mitochondrial ATP synthesis coupled electron transport (GO:0042775)	6/71	4.797189330818448e-09	1.1633184127234735e-06	0	0	55.65314685314685	1066.0491424478075	NDUFB8;NDUFA13;NDUFA11;NDUFC2;NDUFB1;UQCR11
GO_Biological_Process_2021	mitochondrial electron transport, NADH to ubiquinone (GO:0006120)	5/39	1.1849993755384589e-08	1.9157489904538417e-06	0	0	86.18944636678202	1573.03828467349	NDUFA13;NDUFB8;NDUFA11;NDUFB1;NDUFC2
GO_Biological_Process_2021	cytoplasmic translation (GO:0002181)	6/93	2.4748729532381802e-08	3.000783455801293e-06	0	0	41.533960292580986	727.4462020347836	EIF4A1;RPS17;RPL36A;RPS20;RPS10;RPL17
GO_Biological_Process_2021	protein targeting to ER (GO:0045047)	6/103	4.5771361972580686e-08	4.439822111340326e-06	0	0	37.23336457357075	629.2292369898363	RPS17;RPL36A;RPS20;CHMP4A;RPS10;RPL17
GO_Biological_Process_2021	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)	6/113	7.974125246552994e-08	5.565564840641248e-06	0	0	33.73661852166525	551.4074458146437	RPS17;RPL36A;RPS20;EIF3E;RPS10;RPL17
GO_Biological_Process_2021	mitochondrial respiratory chain complex I assembly (GO:0032981)	5/58	9.18031313920206e-08	5.565564840641248e-06	0	0	55.23862375138735	895.0656370424367	NDUFB8;NDUFA13;NDUFA11;NDUFC2;NDUFB1
GO_Biological_Process_2021	NADH dehydrogenase complex assembly (GO:0010257)	5/58	9.18031313920206e-08	5.565564840641248e-06	0	0	55.23862375138735	895.0656370424367	NDUFB8;NDUFA13;NDUFA11;NDUFC2;NDUFB1
GO_Biological_Process_2021	SRP-dependent cotranslational protein targeting to membrane (GO:0006614)	5/90	8.414872043417044e-07	4.073097122821204e-05	0	0	34.387543252595165	481.0162228381823	RPS17;RPL36A;RPS20;RPS10;RPL17
GO_Biological_Process_2021	mitochondrial respiratory chain complex assembly (GO:0033108)	5/90	8.414872043417044e-07	4.073097122821204e-05	0	0	34.387543252595165	481.0162228381823	NDUFB8;NDUFA13;NDUFA11;NDUFC2;NDUFB1
GO_Biological_Process_2021	nuclear-transcribed mRNA catabolic process (GO:0000956)	6/171	9.237952237326441e-07	4.073097122821204e-05	0	0	21.813774104683194	303.09749201165874	RPS17;RPL36A;RPS20;EIF3E;RPS10;RPL17
GO_Biological_Process_2021	cotranslational protein targeting to membrane (GO:0006613)	5/94	1.0450442598781806e-06	4.2237205503409776e-05	0	0	32.8354263053536	452.19147491900947	RPS17;RPL36A;RPS20;RPS10;RPL17
GO_Biological_Process_2021	peptide biosynthetic process (GO:0043043)	5/162	1.5104183487590939e-05	0.0005635022301139698	0	0	18.55001873360809	205.91520269976434	RPS17;RPL36A;RPS20;RPS10;RPL17
GO_Biological_Process_2021	cellular macromolecule biosynthetic process (GO:0034645)	6/314	3.0105629989855958e-05	0.001042945038934296	0	0	11.601534828807555	120.78123977906395	RPS17;RPL36A;NAP1L1;RPS20;RPS10;RPL17
GO_Biological_Process_2021	translation (GO:0006412)	5/214	5.730478315259843e-05	0.0018528546552673488	0	0	13.898114269631298	135.74463965641309	RPS17;RPL36A;RPS20;RPS10;RPL17
GO_Biological_Process_2021	rRNA metabolic process (GO:0016072)	4/162	0.0002735139041901897	0.008109438761538272	0	0	14.324050632911394	117.51677601628332	RPS17;RPL36A;NOP53;RPL17
GO_Biological_Process_2021	neutrophil degranulation (GO:0043312)	6/481	0.0003119357983225427	0.008109438761538272	0	0	7.458755980861244	60.212397608206366	PSMA2;CSNK2B;NDUFC2;CTSD;VAMP2;CD44
GO_Biological_Process_2021	cellular protein-containing complex assembly (GO:0034622)	4/168	0.00031412275066626305	0.008109438761538272	0	0	13.79581881533101	111.27330448115428	CSNK2B;POMP;CHMP4A;VAMP2
GO_Biological_Process_2021	neutrophil activation involved in immune response (GO:0002283)	6/485	0.00032605069957314386	0.008109438761538272	0	0	7.394951603719871	59.370055911267535	PSMA2;CSNK2B;NDUFC2;CTSD;VAMP2;CD44
GO_Biological_Process_2021	neutrophil mediated immunity (GO:0002446)	6/488	0.0003369630843360793	0.008109438761538272	0	0	7.347793285552622	58.74955437356511	PSMA2;CSNK2B;NDUFC2;CTSD;VAMP2;CD44
GO_Biological_Process_2021	rRNA processing (GO:0006364)	4/173	0.00035113033812846133	0.008109438761538272	0	0	13.38427726120034	106.46326691869795	RPS17;RPL36A;NOP53;RPL17
GO_Biological_Process_2021	ribosome biogenesis (GO:0042254)	4/192	0.0005205672685194257	0.01147614205599643	0	0	12.020060790273554	90.87876871910177	RPS17;RPL36A;NOP53;RPL17
GO_Biological_Process_2021	gene expression (GO:0010467)	5/356	0.0006083071198007437	0.01203628763644283	0	0	8.21602145131557	60.83824764683438	RPS17;RPL36A;RPS20;RPS10;RPL17
GO_Biological_Process_2021	ncRNA processing (GO:0034470)	4/201	0.0006183224807657091	0.01203628763644283	0	0	11.465699782451052	84.71432769340085	RPS17;RPL36A;NOP53;RPL17
GO_Biological_Process_2021	cytoplasmic translational initiation (GO:0002183)	2/19	0.0006204271977547852	0.01203628763644283	0	0	63.41494435612083	468.3258506932697	EIF4A1;EIF2S2
GO_Biological_Process_2021	regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043281)	3/89	0.0006932679489126887	0.012932113662409768	0	0	19.25872093023256	140.08974603573816	NDUFA13;CTSD;CD44
GO_Biological_Process_2021	cellular protein metabolic process (GO:0044267)	5/417	0.0012353886090384102	0.02219123982902329	0	0	6.977798400913764	46.725917751158704	RPS17;RPL36A;RPS20;RPS10;RPL17
GO_Biological_Process_2021	regulation of chemotaxis (GO:0050920)	2/32	0.001771046513804409	0.030677055685540664	0	0	35.91171171171171	227.54323673206443	CXCR4;AIF1
GO_Biological_Process_2021	ribonucleoprotein complex assembly (GO:0022618)	3/136	0.002350006120354177	0.03930182649557848	0	0	12.423558897243106	75.20399304817278	SNRPE;EIF2S2;NOP53
GO_Biological_Process_2021	regulation of signal transduction by p53 class mediator (GO:1901796)	3/156	0.0034627628221664385	0.05598133229169077	0	0	10.788671023965142	61.125249405035106	CSNK2B;RPS20;NOP53
GO_Biological_Process_2021	inner mitochondrial membrane organization (GO:0007007)	2/49	0.00411231401285341	0.06433781600754528	0	0	22.902817711328353	125.82279885864905	NDUFA13;ATP5PO
GO_Biological_Process_2021	protein polymerization (GO:0051258)	2/59	0.005910201744856371	0.08957649519547937	0	0	18.87529634898056	96.85056710220637	CHMP4A;AIF1
GO_Biological_Process_2021	positive regulation of cysteine-type endopeptidase activity (GO:2001056)	2/62	0.006507992619723055	0.09564777032017216	0	0	17.928828828828827	90.26670880631306	NDUFA13;CTSD
GO_Biological_Process_2021	cytokine-mediated signaling pathway (GO:0019221)	5/621	0.006832135608710114	0.09590815696151107	0	0	4.618267761650115	23.027227893458658	PSMA2;CSNK2B;LTB;IL2RG;CD44
GO_Biological_Process_2021	plasma membrane organization (GO:0007009)	2/64	0.006921207203408017	0.09590815696151107	0	0	17.3487358326068	86.2781271070303	CXCR4;CHMP4A
GO_Biological_Process_2021	negative regulation of transcription by RNA polymerase I (GO:0016479)	1/5	0.009712915544850792	0.1239674747171746	0	0	131.29605263157896	608.465136485093	NOP53
GO_Biological_Process_2021	chemokine (C-X-C motif) ligand 12 signaling pathway (GO:0038146)	1/5	0.009712915544850792	0.1239674747171746	0	0	131.29605263157896	608.465136485093	CXCR4
GO_Biological_Process_2021	regulation of mRNA binding (GO:1902415)	1/5	0.009712915544850792	0.1239674747171746	0	0	131.29605263157896	608.465136485093	EIF3E
GO_Biological_Process_2021	inflammatory response (GO:0006954)	3/230	0.010115109297547008	0.12579046177718714	0	0	7.244493392070486	33.27921042870999	CXCR4;AIF1;CD44
GO_Biological_Process_2021	positive regulation of activin receptor signaling pathway (GO:0032927)	1/6	0.011644446786079536	0.12835356116474034	0	0	105.03157894736843	467.6978364624713	CSNK2B
GO_Biological_Process_2021	adiponectin-activated signaling pathway (GO:0033211)	1/6	0.011644446786079536	0.12835356116474034	0	0	105.03157894736843	467.6978364624713	CSNK2B
GO_Biological_Process_2021	ruffle assembly (GO:0097178)	1/6	0.011644446786079536	0.12835356116474034	0	0	105.03157894736843	467.6978364624713	AIF1
GO_Biological_Process_2021	positive regulation of RNA binding (GO:1905216)	1/6	0.011644446786079536	0.12835356116474034	0	0	105.03157894736843	467.6978364624713	EIF3E
GO_Biological_Process_2021	morphogenesis of an endothelium (GO:0003159)	1/6	0.011644446786079536	0.12835356116474034	0	0	105.03157894736843	467.6978364624713	CSNK2B
GO_Biological_Process_2021	positive regulation of mRNA binding (GO:1902416)	1/7	0.013572308007059051	0.13421080922603432	0	0	87.52192982456141	376.32011926365755	EIF3E
GO_Biological_Process_2021	regulation of histamine secretion by mast cell (GO:1903593)	1/7	0.013572308007059051	0.13421080922603432	0	0	87.52192982456141	376.32011926365755	VAMP2
GO_Biological_Process_2021	positive regulation of protein deubiquitination (GO:1903003)	1/7	0.013572308007059051	0.13421080922603432	0	0	87.52192982456141	376.32011926365755	NOP53
GO_Biological_Process_2021	membrane invagination (GO:0010324)	1/7	0.013572308007059051	0.13421080922603432	0	0	87.52192982456141	376.32011926365755	CHMP4A
GO_Biological_Process_2021	parallel actin filament bundle assembly (GO:0030046)	1/7	0.013572308007059051	0.13421080922603432	0	0	87.52192982456141	376.32011926365755	AIF1
GO_Biological_Process_2021	cellular response to cytokine stimulus (GO:0071345)	4/482	0.014076518131757618	0.13421080922603432	0	0	4.65821876867902	19.859138358322244	NDUFA13;CXCR4;IL2RG;AIF1
GO_Biological_Process_2021	fusion of virus membrane with host plasma membrane (GO:0019064)	1/8	0.015496505807542109	0.13421080922603432	0	0	75.01503759398496	312.59821718825697	CXCR4
GO_Biological_Process_2021	interleukin-21-mediated signaling pathway (GO:0038114)	1/8	0.015496505807542109	0.13421080922603432	0	0	75.01503759398496	312.59821718825697	IL2RG
GO_Biological_Process_2021	cellular response to interleukin-21 (GO:0098757)	1/8	0.015496505807542109	0.13421080922603432	0	0	75.01503759398496	312.59821718825697	IL2RG
GO_Biological_Process_2021	positive regulation of oligodendrocyte differentiation (GO:0048714)	1/8	0.015496505807542109	0.13421080922603432	0	0	75.01503759398496	312.59821718825697	CXCR4
GO_Biological_Process_2021	leukocyte aggregation (GO:0070486)	1/8	0.015496505807542109	0.13421080922603432	0	0	75.01503759398496	312.59821718825697	CD44
GO_Biological_Process_2021	membrane fusion involved in viral entry into host cell (GO:0039663)	1/8	0.015496505807542109	0.13421080922603432	0	0	75.01503759398496	312.59821718825697	CXCR4
GO_Biological_Process_2021	mitotic sister chromatid segregation (GO:0000070)	2/102	0.016881532408577954	0.13766410470975116	0	0	10.735675675675676	43.81803614169333	CSNK2B;CHMP4A
