Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	translation (GO:0006412)	10/214	1.1929709209430164e-07	0.00011738833862079279	0	0	10.727668845315904	171.0167300637622	RPS17;NDUFA7;MRPS34;MRPS18B;RPL36A;RPS20;MRPL23;EEF1E1;RPS10;MRPL24
GO_Biological_Process_2021	mitochondrial gene expression (GO:0140053)	5/42	2.075056133137789e-06	0.0010209276175037925	0	0	28.254623044096732	369.72650140591935	NDUFA7;MRPS34;MRPS18B;MRPL12;MRPL23
GO_Biological_Process_2021	mitochondrial translation (GO:0032543)	6/105	1.4492803863468555e-05	0.004206979612343609	0	0	12.766602192134108	142.2436728143374	NDUFA7;MRPS34;MRPS18B;MRPL12;MRPL23;MRPL24
GO_Biological_Process_2021	peptide biosynthetic process (GO:0043043)	7/162	1.7101543139608167e-05	0.004206979612343609	0	0	9.588276101283387	105.24419630166695	RPS17;MRPS18B;RPL36A;RPS20;MRPL23;RPS10;MRPL24
GO_Biological_Process_2021	mitochondrial electron transport, NADH to ubiquinone (GO:0006120)	4/39	4.230482469134706e-05	0.008325589499257102	0	0	23.648809523809533	238.15792395089085	NDUFA7;NDUFS8;NDUFA11;NDUFC2
GO_Biological_Process_2021	gene expression (GO:0010467)	9/356	7.428075935230033e-05	0.00919499406454336	0	0	5.5729486651676865	52.9856932964699	RBM3;RPS17;MRPS18B;RPL36A;RPS20;MRPL23;RPS10;MRPL24;THOC6
GO_Biological_Process_2021	mitochondrial ATP synthesis coupled proton transport (GO:0042776)	3/17	7.837829876798801e-05	0.00919499406454336	0	0	43.93078055964653	415.31999463500193	STOML2;ATP5PO;ATP5MC1
GO_Biological_Process_2021	mitochondrial translational elongation (GO:0070125)	5/89	8.410055546838441e-05	0.00919499406454336	0	0	12.416040100250626	116.5058798270508	MRPS34;MRPS18B;MRPL12;MRPL23;MRPL24
GO_Biological_Process_2021	mitochondrial translational termination (GO:0070126)	5/89	8.410055546838441e-05	0.00919499406454336	0	0	12.416040100250626	116.5058798270508	MRPS34;MRPS18B;MRPL12;MRPL23;MRPL24
GO_Biological_Process_2021	ATP synthesis coupled proton transport (GO:0015986)	3/19	0.00011088063497555671	0.010777198188740155	0	0	38.435567010309285	350.0348725257075	STOML2;ATP5PO;ATP5MC1
GO_Biological_Process_2021	translational termination (GO:0006415)	5/96	0.00012047680902046922	0.010777198188740155	0	0	11.456911509543087	103.38777988426901	MRPS34;MRPS18B;MRPL12;MRPL23;MRPL24
GO_Biological_Process_2021	protein targeting to ER (GO:0045047)	5/103	0.00016785377251901478	0.01174522309146306	0	0	10.634801288936627	92.44213133615924	RPS17;RPL36A;CHMP4A;RPS20;RPS10
GO_Biological_Process_2021	translational elongation (GO:0006414)	5/104	0.0001756383703175571	0.01174522309146306	0	0	10.526847421584264	91.02652749721413	MRPS34;MRPS18B;MRPL12;MRPL23;MRPL24
