Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
MSigDB_Hallmark_2020	E2F Targets	52/200	1.190227954752009e-63	4.879934614483238e-62	0	0	57.62162162162162	8348.722771241759	TOP2A;MCM7;HMGB2;HMGB3;BRCA2;MKI67;SMC4;CKS1B;CDC20;PTTG1;CHEK1;TK1;DLGAP5;TMPO;LIG1;KIF22;MELK;CKS2;BIRC5;KIF2C;ASF1A;ASF1B;PCNA;CDCA3;HMMR;AURKB;AURKA;RAD51AP1;CCNB2;DUT;CBX5;RRM2;SPAG5;PLK1;ATAD2;DONSON;SSRP1;CENPE;DIAPH3;UBE2S;UBE2T;KIF4A;RPA3;ANP32E;CDK1;TACC3;CENPM;TRIP13;SPC24;MAD2L1;CDKN3;SPC25
MSigDB_Hallmark_2020	G2-M Checkpoint	39/200	4.7932095055682015e-42	9.826079486414813e-41	0	0	35.81996917760239	3407.9610725815314	TOP2A;DTYMK;TROAP;HMGB3;KIF11;HMMR;BRCA2;MKI67;SMC4;CENPA;AURKB;AURKA;SMC2;KIF15;CKS1B;CDC20;CCNB2;CDC45;PTTG1;CHEK1;NUSAP1;TMPO;UBE2C;PLK1;KIF22;CCNA2;TPX2;CENPE;CENPF;SFPQ;UBE2S;KIF4A;CDK1;CKS2;TACC3;BIRC5;KIF2C;MAD2L1;CDKN3
MSigDB_Hallmark_2020	Mitotic Spindle	18/199	1.1897096872174328e-13	1.6259365725304917e-12	0	0	12.687307167970152	377.57295315445	TOP2A;PLK1;KIF22;KIF11;BRCA2;SMC4;AURKA;KIF15;TPX2;CCNB2;CENPE;CENPF;KIF4A;CDK1;NUSAP1;BIRC5;KIF2C;DLGAP5
MSigDB_Hallmark_2020	TNF-alpha Signaling via NF-kB	16/200	1.904743248090544e-11	1.9523618292928075e-10	0	0	10.949832775919733	270.2866446006744	KDM6B;EGR2;BTG2;EGR3;TNFAIP3;CXCL3;TNF;CXCL2;ETS2;NFKB2;ICAM1;NR4A3;PLAU;NINJ1;MAFF;BIRC3
MSigDB_Hallmark_2020	Myc Targets V1	13/200	1.9580281471790848e-08	1.605583080686849e-07	0	0	8.587529008172737	152.41784386375846	DUT;RRM1;PCNA;MCM7;STARD7;TYMS;MRPL23;CDC20;CCNA2;CDC45;PSMA1;RPS10;MAD2L1
MSigDB_Hallmark_2020	Spermatogenesis	7/135	0.00016927366364403724	0.0011567033682342545	0	0	6.5293560606060606	56.700887817365256	RPL39L;CCNB2;CDK1;KIF2C;NCAPH;AURKA;CDKN3
MSigDB_Hallmark_2020	DNA Repair	7/150	0.0003229842909230496	0.0018917651325492907	0	0	5.8400084763721125	46.941444257980606	DUT;PCNA;LIG1;RPA3;SSRP1;TYMS;ZWINT
MSigDB_Hallmark_2020	mTORC1 Signaling	7/200	0.0017549362593071178	0.008994048328948978	0	0	4.316062176165803	27.386807483204308	DHFR;BTG2;RRM2;PPA1;PLK1;PHGDH;AURKA
MSigDB_Hallmark_2020	Apoptosis	6/161	0.0027248220982848048	0.012413078447741886	0	0	4.587563155849203	27.09117589074721	TOP2A;BTG2;EGR3;HMGB2;TNF;BIRC3
MSigDB_Hallmark_2020	Oxidative Phosphorylation	6/200	0.007768632574911932	0.03185139355713891	0	0	3.6580549000124214	17.769591054842714	NDUFB8;ACAA2;ATP5PO;NDUFC2;TIMM10;FXN
MSigDB_Hallmark_2020	UV Response Up	5/158	0.011903251209626802	0.04436666359951808	0	0	3.8501428515517984	17.05976623253897	BTG2;GGH;MRPL23;CXCL2;ICAM1
MSigDB_Hallmark_2020	Adipogenesis	4/200	0.09437864269311937	0.2579682900278596	0	0	2.3848396501457727	5.629272034406905	ACAA2;DDT;ATP5PO;PIM3
MSigDB_Hallmark_2020	Estrogen Response Late	4/200	0.09437864269311937	0.2579682900278596	0	0	2.3848396501457727	5.629272034406905	CDC20;TOP2A;EGR3;FABP5
MSigDB_Hallmark_2020	Glycolysis	4/200	0.09437864269311937	0.2579682900278596	0	0	2.3848396501457727	5.629272034406905	CDK1;HMMR;CENPA;AURKA
MSigDB_Hallmark_2020	Allograft Rejection	4/200	0.09437864269311937	0.2579682900278596	0	0	2.3848396501457727	5.629272034406905	KRT1;IL13;TNF;ICAM1
