Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
MSigDB_Hallmark_2020	Oxidative Phosphorylation	3/200	0.0021616710096346928	0.02053587459152958	0	0	13.094460384021186	80.35905008065508	NDUFB8;ATP5PO;NDUFC2
MSigDB_Hallmark_2020	Myc Targets V1	3/200	0.0021616710096346928	0.02053587459152958	0	0	13.094460384021186	80.35905008065508	PSMA2;NAP1L1;RPS10
MSigDB_Hallmark_2020	KRAS Signaling Up	2/200	0.027627182900674514	0.17497215837093855	0	0	8.323232323232324	29.871707121892772	ID2;IL2RG
MSigDB_Hallmark_2020	Apical Surface	1/44	0.05568795027574513	0.23008289572668275	0	0	18.54046511627907	53.54470543982107	IL2RG
MSigDB_Hallmark_2020	TGF-beta Signaling	1/54	0.0679219085557706	0.23008289572668275	0	0	15.034716981132073	40.43431729208938	ID2
MSigDB_Hallmark_2020	IL-6/JAK/STAT3 Signaling	1/87	0.10722205798038983	0.23008289572668275	0	0	9.250232558139537	20.654412170825523	IL2RG
MSigDB_Hallmark_2020	PI3K/AKT/mTOR  Signaling	1/105	0.12798181377597367	0.23008289572668275	0	0	7.642307692307693	15.711568991148608	IL2RG
MSigDB_Hallmark_2020	Fatty Acid Metabolism	1/158	0.18644734444168432	0.23008289572668275	0	0	5.048917197452228	8.480193714632895	XIST
MSigDB_Hallmark_2020	Xenobiotic Metabolism	1/200	0.23008289572668275	0.23008289572668275	0	0	3.974874371859297	5.840344997302113	ID2
MSigDB_Hallmark_2020	TNF-alpha Signaling via NF-kB	1/200	0.23008289572668275	0.23008289572668275	0	0	3.974874371859297	5.840344997302113	ID2
MSigDB_Hallmark_2020	p53 Pathway	1/200	0.23008289572668275	0.23008289572668275	0	0	3.974874371859297	5.840344997302113	CTSD
MSigDB_Hallmark_2020	Adipogenesis	1/200	0.23008289572668275	0.23008289572668275	0	0	3.974874371859297	5.840344997302113	ATP5PO
MSigDB_Hallmark_2020	Estrogen Response Late	1/200	0.23008289572668275	0.23008289572668275	0	0	3.974874371859297	5.840344997302113	ID2
MSigDB_Hallmark_2020	Allograft Rejection	1/200	0.23008289572668275	0.23008289572668275	0	0	3.974874371859297	5.840344997302113	IL2RG
MSigDB_Hallmark_2020	Myogenesis	1/200	0.23008289572668275	0.23008289572668275	0	0	3.974874371859297	5.840344997302113	IGFBP7
MSigDB_Hallmark_2020	Interferon Gamma Response	1/200	0.23008289572668275	0.23008289572668275	0	0	3.974874371859297	5.840344997302113	PSMA2
MSigDB_Hallmark_2020	Complement	1/200	0.23008289572668275	0.23008289572668275	0	0	3.974874371859297	5.840344997302113	CTSD
MSigDB_Hallmark_2020	E2F Targets	1/200	0.23008289572668275	0.23008289572668275	0	0	3.974874371859297	5.840344997302113	NAP1L1
MSigDB_Hallmark_2020	Epithelial Mesenchymal Transition	1/200	0.23008289572668275	0.23008289572668275	0	0	3.974874371859297	5.840344997302113	ID2
