Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
MSigDB_Hallmark_2020	Hypoxia	7/200	0.00027864505084932974	0.009195286678027879	0	0	5.998476074367571	49.1009566289826	IGFBP1;EXT1;PLAC8;MT2A;SDC2;PLAUR;HK2
MSigDB_Hallmark_2020	Interferon Gamma Response	6/200	0.0016918225431935556	0.027915071962693667	0	0	5.072164948453608	32.37029752967171	MT2A;HLA-DMA;FGL2;SERPING1;HLA-DRB1;IFIT2
MSigDB_Hallmark_2020	Xenobiotic Metabolism	5/200	0.008764061303376888	0.07230350575285932	0	0	4.17016317016317	19.754462698766943	IGFBP1;MT2A;G6PC;ALDH2;TMEM176B
MSigDB_Hallmark_2020	KRAS Signaling Up	5/200	0.008764061303376888	0.07230350575285932	0	0	4.17016317016317	19.754462698766943	FGF9;GPNMB;CAB39L;TMEM176B;PLAUR
MSigDB_Hallmark_2020	Inflammatory Response	4/200	0.03786563864063704	0.20826101252350374	0	0	3.2917363666778185	10.7761942449666	MARCO;MSR1;C5AR1;PLAUR
MSigDB_Hallmark_2020	Glycolysis	4/200	0.03786563864063704	0.20826101252350374	0	0	3.2917363666778185	10.7761942449666	EXT1;SDC2;NDST3;HK2
MSigDB_Hallmark_2020	Coagulation	3/138	0.056724377214084624	0.25910941560250195	0	0	3.566214995483288	10.233436617512117	CFD;HTRA1;SERPING1
MSigDB_Hallmark_2020	UV Response Dn	3/144	0.06281440378242471	0.25910941560250195	0	0	3.413423283169002	9.446890853036033	SDC2;ID1;RND3
MSigDB_Hallmark_2020	Cholesterol Homeostasis	2/74	0.07934341006572469	0.2909258369076572	0	0	4.435931899641577	11.240517842983818	PLAUR;CXCL16
MSigDB_Hallmark_2020	Interferon Alpha Response	2/97	0.12483915593511667	0.39719861737260986	0	0	3.3580645161290317	6.987222634869647	TMEM140;IFIT2
MSigDB_Hallmark_2020	TNF-alpha Signaling via NF-kB	3/200	0.1323995391242033	0.39719861737260986	0	0	2.4361767983162066	4.925781673616738	KLF9;PLAUR;IFIT2
MSigDB_Hallmark_2020	Unfolded Protein Response	2/113	0.1593376994537365	0.43817867349777534	0	0	2.8716942749200816	5.274525397624611	IGFBP1;WIPI1
MSigDB_Hallmark_2020	Pancreas Beta Cells	1/40	0.22356640404400585	0.5395352595545522	0	0	4.068717948717949	6.095129900088537	VDR
MSigDB_Hallmark_2020	Apical Surface	1/44	0.2429882973984719	0.5395352595545522	0	0	3.689488372093024	5.219674142481867	PLAUR
MSigDB_Hallmark_2020	TGF-beta Signaling	1/54	0.2894598889698799	0.5395352595545522	0	0	2.991849056603773	3.709110594347332	ID1
MSigDB_Hallmark_2020	Myc Targets V2	1/58	0.30724586310740704	0.5395352595545522	0	0	2.781333333333333	3.2822709217663366	HK2
MSigDB_Hallmark_2020	Mitotic Spindle	2/199	0.3574172670594864	0.5395352595545522	0	0	1.6110201408220075	1.6575002700292778	FGD4;MID1
MSigDB_Hallmark_2020	IL-2/STAT5 Signaling	2/199	0.3574172670594864	0.5395352595545522	0	0	1.6110201408220075	1.6575002700292778	FGL2;HK2
MSigDB_Hallmark_2020	Complement	2/200	0.3596901730363681	0.5395352595545522	0	0	1.6028022157054416	1.6388848975483117	PLAUR;SERPING1
MSigDB_Hallmark_2020	mTORC1 Signaling	2/200	0.3596901730363681	0.5395352595545522	0	0	1.6028022157054416	1.6388848975483117	FGL2;HK2
MSigDB_Hallmark_2020	Epithelial Mesenchymal Transition	2/200	0.3596901730363681	0.5395352595545522	0	0	1.6028022157054416	1.6388848975483117	HTRA1;PLAUR
MSigDB_Hallmark_2020	Allograft Rejection	2/200	0.3596901730363681	0.5395352595545522	0	0	1.6028022157054416	1.6388848975483117	HLA-DMA;HLA-DRA
MSigDB_Hallmark_2020	Androgen Response	1/100	0.4693040423241341	0.6413816204956712	0	0	1.597979797979798	1.2088788165174762	KRT19
MSigDB_Hallmark_2020	Pperoxisome	1/104	0.4826186337551367	0.6413816204956712	0	0	1.535611650485437	1.1187368758935048	ALB
MSigDB_Hallmark_2020	PI3K/AKT/mTOR  Signaling	1/105	0.4858951670421751	0.6413816204956712	0	0	1.5207692307692309	1.0976340255503376	CAB39L
MSigDB_Hallmark_2020	Bile Acid Metabolism	1/112	0.5082616100400139	0.6451012742815561	0	0	1.4243603603603603	0.9639486697103504	DIO2
MSigDB_Hallmark_2020	UV Response Up	1/158	0.6330387431482756	0.7192618685309876	0	0	1.004687898089172	0.4593670709951742	HLA-F
MSigDB_Hallmark_2020	G2-M Checkpoint	1/200	0.7192618685309876	0.7192618685309876	0	0	0.7909547738693468	0.2606431490060761	MT2A
MSigDB_Hallmark_2020	Adipogenesis	1/200	0.7192618685309876	0.7192618685309876	0	0	0.7909547738693468	0.2606431490060761	ALDH2
MSigDB_Hallmark_2020	Estrogen Response Early	1/200	0.7192618685309876	0.7192618685309876	0	0	0.7909547738693468	0.2606431490060761	KRT19
MSigDB_Hallmark_2020	Estrogen Response Late	1/200	0.7192618685309876	0.7192618685309876	0	0	0.7909547738693468	0.2606431490060761	KRT19
MSigDB_Hallmark_2020	Myogenesis	1/200	0.7192618685309876	0.7192618685309876	0	0	0.7909547738693468	0.2606431490060761	CFD
MSigDB_Hallmark_2020	p53 Pathway	1/200	0.7192618685309876	0.7192618685309876	0	0	0.7909547738693468	0.2606431490060761	VDR
